Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year
31.0,G16,2.0,9.0,-172.65,-69.35,2731593.0,G15_053+058,G15_03,-54.55,-79.25,50.0,yes,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,2.0,9.0,-172.65,-69.35,2731593.0,G15_053+058,G15_03,-54.55,-79.25,50.0,yes,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,2.0,9.0,-75.45,-58.25,145754.73,G16_029,G15_03,-49.55,-62.85,50.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,2.0,9.0,-75.45,-58.25,145754.73,G16_029,G15_03,-49.55,-62.85,50.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-14.45,43.65,410761.53,G16_041,,52.95,32.65,75.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-14.45,43.65,410761.53,G16_041,,52.95,32.65,75.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-47.15,48.55,123992.45,G16_003,,54.15,42.65,75.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-47.15,48.55,123992.45,G16_003,,54.15,42.65,75.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,14.05,54.35,206823.77,G16_004,,59.55,49.05,75.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,14.05,54.35,206823.77,G16_004,,59.55,49.05,75.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-12.65,-68.15,107324.55,G16_030,G15_03,-65.25,-71.35,50.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-12.65,-68.15,107324.55,G16_030,G15_03,-65.25,-71.35,50.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,48.25,-63.05,721592.25,G16_031,G15_03,-51.45,-72.65,75.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,48.25,-63.05,721592.25,G16_031,G15_03,-51.45,-72.65,75.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,97.45,-63.95,247663.59,G16_032,G15_03,-58.15,-69.65,50.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,97.45,-63.95,247663.59,G16_032,G15_03,-58.15,-69.65,50.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,1.25,-73.05,392131.0,G16_002,G15_03,-67.75,-77.85,50.0,yes,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,1.25,-73.05,392131.0,G16_002,G15_03,-67.75,-77.85,50.0,yes,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-45.55,-66.85,65721.023,G16_034,G15_03,-63.55,-70.55,75.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-45.55,-66.85,65721.023,G16_034,G15_03,-63.55,-70.55,75.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-20.45,-63.35,27352.848,G16_042,G15_03,-60.85,-64.85,50.0,no,332.0,2013-08-21,370.0,9.0,Month 1,-79.0,-9.0,865.0,,Sunny,31.0
31.0,G16,3.0,9.0,-20.45,-63.35,27352.848,G16_042,G15_03,-60.85,-64.85,50.0,no,331.0,2013-08-20,369.0,9.0,Month 1,-75.0,-9.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,-14.45,49.35,368598.75,G16_003,,57.75,40.15,50.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,-14.45,49.35,368598.75,G16_003,,57.75,40.15,50.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,96.25,53.85,1159196.9,G16_005,,61.05,47.35,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,96.25,53.85,1159196.9,G16_005,,61.05,47.35,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,17.85,-73.55,602452.69,G16_002,G15_03,-66.25,-79.05,50.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,17.85,-73.55,602452.69,G16_002,G15_03,-66.25,-79.05,50.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,33.55,-68.15,90187.062,G16_030,G15_03,-65.05,-71.55,50.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,33.55,-68.15,90187.062,G16_030,G15_03,-65.05,-71.55,50.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,53.65,-49.95,1933682.2,G16_031,G15_03,-28.15,-67.45,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,53.65,-49.95,1933682.2,G16_031,G15_03,-28.15,-67.45,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,120.35,-64.95,40158.715,G16_032,G15_03,-62.95,-67.15,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,120.35,-64.95,40158.715,G16_032,G15_03,-62.95,-67.15,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,139.95,-70.45,774870.94,G16_033,G15_03,-62.05,-77.15,75.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,139.95,-70.45,774870.94,G16_033,G15_03,-62.05,-77.15,75.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,-87.15,-61.35,264506.94,G16_041,G15_03,-55.45,-69.85,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,-87.15,-61.35,264506.94,G16_041,G15_03,-55.45,-69.85,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,-40.55,-68.75,45844.383,G16_034,G15_03,-66.05,-71.75,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,-40.55,-68.75,45844.383,G16_034,G15_03,-66.05,-71.75,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,156.95,-63.05,229811.53,G16_035,G15_03,-57.95,-67.45,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,156.95,-63.05,229811.53,G16_035,G15_03,-57.95,-67.45,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,-148.35,-71.65,510622.22,G16_036,G15_03,-66.85,-76.95,50.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,-148.35,-71.65,510622.22,G16_036,G15_03,-66.85,-76.95,50.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,-160.05,-65.15,66492.883,G16_037,G15_03,-62.45,-67.45,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,-160.05,-65.15,66492.883,G16_037,G15_03,-62.45,-67.45,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,8.55,-59.65,89607.0,G16_038,G15_03,-55.65,-63.85,100.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,8.55,-59.65,89607.0,G16_038,G15_03,-55.65,-63.85,100.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,4.0,10.0,103.65,-58.05,20001.896,G16_039,G15_03,-57.05,-58.85,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,4.0,10.0,103.65,-58.05,20001.896,G16_039,G15_03,-57.05,-58.85,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,25.05,49.45,1162445.0,G16_003,G16_01,62.25,36.55,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,25.05,49.45,1162445.0,G16_003,G16_01,62.25,36.55,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,108.15,53.45,1094660.1,G16_005,,60.25,44.85,50.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,108.15,53.45,1094660.1,G16_005,,60.25,44.85,50.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,57.35,-40.75,1407430.2,G16_031,G15_03,-27.05,-56.15,50.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,57.35,-40.75,1407430.2,G16_031,G15_03,-27.05,-56.15,50.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,162.35,-70.15,948193.38,G16_033,G15_03,-63.95,-75.55,50.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,162.35,-70.15,948193.38,G16_033,G15_03,-63.95,-75.55,50.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,-36.25,-68.45,42738.645,G16_034,G15_03,-66.65,-70.15,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,-36.25,-68.45,42738.645,G16_034,G15_03,-66.65,-70.15,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,-177.35,-60.45,98407.008,G16_035,G15_03,-56.85,-63.65,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,-177.35,-60.45,98407.008,G16_035,G15_03,-56.85,-63.65,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,-90.55,-68.85,693714.19,G16_036,G15_03,-63.55,-75.35,50.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,-90.55,-68.85,693714.19,G16_036,G15_03,-63.55,-75.35,50.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,-160.55,-63.65,101145.43,G16_037,G15_03,-60.85,-67.15,50.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,-160.55,-63.65,101145.43,G16_037,G15_03,-60.85,-67.15,50.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,102.75,-59.05,107640.19,G16_039,G15_03,-56.65,-61.95,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,102.75,-59.05,107640.19,G16_039,G15_03,-56.65,-61.95,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,-33.65,-70.65,331255.97,G16_040,G15_03,-63.35,-75.35,50.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,-33.65,-70.65,331255.97,G16_040,G15_03,-63.35,-75.35,50.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,-68.85,-52.35,26960.83,G16_042,G15_03,-50.65,-54.05,50.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,-68.85,-52.35,26960.83,G16_042,G15_03,-50.65,-54.05,50.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,124.45,-55.05,61474.895,G16_043,G15_03,-52.95,-57.15,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,124.45,-55.05,61474.895,G16_043,G15_03,-52.95,-57.15,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,42.05,-66.75,88196.039,G16_030,G15_03,-63.15,-69.95,75.0,no,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,42.05,-66.75,88196.039,G16_030,G15_03,-63.15,-69.95,75.0,no,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,5.0,10.0,44.75,-70.95,1001397.2,G16_002,G15_03,-60.85,-79.45,50.0,yes,334.0,2013-08-23,372.0,10.0,Month 1,-76.0,-9.0,866.0,,Sunny,31.0
31.0,G16,5.0,10.0,44.75,-70.95,1001397.2,G16_002,G15_03,-60.85,-79.45,50.0,yes,333.0,2013-08-22,371.0,10.0,Month 1,-77.0,-11.0,865.0,,Sunny,31.0
31.0,G16,6.0,11.0,60.45,53.35,1813528.5,G16_003,G16_01,74.75,37.85,75.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,60.45,53.35,1813528.5,G16_003,G16_01,74.75,37.85,75.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,47.25,-65.55,2389322.2,G16_002+030,G15_03,-48.35,-80.35,50.0,yes,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,47.25,-65.55,2389322.2,G16_002+030,G15_03,-48.35,-80.35,50.0,yes,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,97.65,-71.35,41216.719,G16_041,G15_03,-69.15,-73.65,75.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,97.65,-71.35,41216.719,G16_041,G15_03,-69.15,-73.65,75.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,-1.04999,-61.05,270594.12,G16_045,G15_03,-55.85,-65.35,50.0,yes,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,-1.04999,-61.05,270594.12,G16_045,G15_03,-55.85,-65.35,50.0,yes,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,-66.65,-67.15,532017.44,G16_036,G15_03,-57.45,-75.55,50.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,-66.65,-67.15,532017.44,G16_036,G15_03,-57.45,-75.55,50.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,-31.05,-65.45,175434.84,G16_034,G15_03,-61.45,-69.85,50.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,-31.05,-65.45,175434.84,G16_034,G15_03,-61.45,-69.85,50.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,156.55,-54.35,33814.512,G16_050,G15_03,-52.55,-56.15,100.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,6.0,11.0,156.55,-54.35,33814.512,G16_050,G15_03,-52.55,-56.15,100.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,100.45,52.25,3166406.8,G16_003,G16_01,72.95,35.15,75.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,100.45,52.25,3166406.8,G16_003,G16_01,72.95,35.15,75.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,105.45,-68.65,66734.109,G16_044,G15_03,-66.45,-70.55,75.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,105.45,-68.65,66734.109,G16_044,G15_03,-66.45,-70.55,75.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,39.55,-62.55,1559710.6,G16_002+030+045,G15_03,-53.75,-71.35,50.0,yes,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,39.55,-62.55,1559710.6,G16_002+030+045,G15_03,-53.75,-71.35,50.0,yes,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,-83.85,-62.15,124515.34,G16_046,G15_03,-58.75,-65.75,100.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,-83.85,-62.15,124515.34,G16_046,G15_03,-58.75,-65.75,100.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,113.55,-57.25,3190.0063,G16_052,,-56.45,-57.85,75.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,113.55,-57.25,3190.0063,G16_052,,-56.45,-57.85,75.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,-110.55,-58.55,12449.063,G16_054,G15_03,-57.45,-59.95,75.0,no,337.0,2013-08-25,374.0,11.0,Month 1,-79.0,-9.0,866.0,,Sunny,31.0
31.0,G16,7.0,11.0,-110.55,-58.55,12449.063,G16_054,G15_03,-57.45,-59.95,75.0,no,335.0,2013-08-24,373.0,11.0,Month 1,-79.0,-8.0,866.0,,Sunny,31.0
31.0,G16,8.0,12.0,100.85,52.55,2193295.5,G16_003,G16_01,62.25,39.65,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,100.85,52.55,2193295.5,G16_003,G16_01,62.25,39.65,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,-13.85,43.95,123672.33,G16_007,,48.35,38.65,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,-13.85,43.95,123672.33,G16_007,,48.35,38.65,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,47.15,-62.15,1839028.9,G16_002+030+045,G15_03,-52.25,-72.35,75.0,yes,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,47.15,-62.15,1839028.9,G16_002+030+045,G15_03,-52.25,-72.35,75.0,yes,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,-76.15,-57.85,127592.55,G16_046,G15_03,-54.15,-60.95,100.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,-76.15,-57.85,127592.55,G16_046,G15_03,-54.15,-60.95,100.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,-11.25,-66.95,47770.336,G16_058,G15_03,-64.35,-69.65,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,-11.25,-66.95,47770.336,G16_058,G15_03,-64.35,-69.65,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,4.15001,-61.55,24297.979,G16_047,G15_03,-59.95,-62.85,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,4.15001,-61.55,24297.979,G16_047,G15_03,-59.95,-62.85,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,165.95,-61.75,5632.1421,G16_055,G15_03,-60.45,-62.85,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,165.95,-61.75,5632.1421,G16_055,G15_03,-60.45,-62.85,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,110.75,-61.75,10815.202,G16_053,G15_03,-60.25,-62.85,100.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,110.75,-61.75,10815.202,G16_053,G15_03,-60.25,-62.85,100.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,138.95,-58.65,15515.611,G16_056,G15_03,-57.75,-59.45,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,138.95,-58.65,15515.611,G16_056,G15_03,-57.75,-59.45,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,-3.75,40.15,367135.66,G16_007,,47.75,34.65,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,-3.75,40.15,367135.66,G16_007,,47.75,34.65,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,115.05,45.75,1002855.4,G16_008,G16_01,61.65,32.85,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,115.05,45.75,1002855.4,G16_008,G16_01,61.65,32.85,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,96.85,57.55,704260.38,G16_003,G16_01,66.05,46.75,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,96.85,57.55,704260.38,G16_003,G16_01,66.05,46.75,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,-64.65,-55.95,33494.324,G16_046,G15_03,-54.55,-57.15,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,-64.65,-55.95,33494.324,G16_046,G15_03,-54.55,-57.15,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,10.65,-60.45,159807.69,G16_048,G15_03,-54.75,-65.55,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,10.65,-60.45,159807.69,G16_048,G15_03,-54.75,-65.55,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,38.75,-65.55,33154.207,G16_049,G15_03,-63.35,-67.45,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,38.75,-65.55,33154.207,G16_049,G15_03,-63.35,-67.45,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
